,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret,before,after,close_,ret
2020-05-27,UHAL,Amerco,6417.0,amc,-2.93,-1.21,1.7200000000000002,-0.5870307167235496,0.47%,328.98,335.0,330.53,0.018298984740713564
2020-05-27,CMCO,Columbus Mckinn...,780.0,bmo,0.47,0.58,0.10999999999999999,0.23404255319148937,12.25%,,,,
2020-05-27,DSGX,The Descartes S...,4259.0,amc,0.12,0.13,0.010000000000000009,0.08333333333333348,0.55%,,,,
2020-05-27,CACC,Credit Acceptan...,7862.0,amc,4.15,-4.61,-8.760000000000002,-2.110843373493976,-2.72%,377.66,378.97,367.38,0.0034687284859398204
2020-05-27,BGFV,Big 5 Sporting...,47.0,amc,,-0.22,,,-2.06%,,,,
2020-05-27,PLAB,"Photronics, Inc...",791.0,bmo,0.12,0.1,-0.01999999999999999,-0.16666666666666663,-8.64%,,,,
2020-05-27,SMTC,Semtech Corpora...,3540.0,amc,0.32,0.35,0.02999999999999997,0.09375,2.45%,,,,
2020-05-26,AZO,"Autozone, Inc.",26315.0,bmo,13.82,14.39,0.5700000000000003,0.04124457308248908,1.70%,1122.94,1167.57,1123.2,0.03974388658343275
2020-05-26,SZKMY,Suzuki Motor Cp...,18791.0,bmo,0.91,1.25,0.33999999999999997,0.37362637362637363,9.03%,,,,
2020-05-26,KEYS,Keysight Techno...,19356.0,amc,1.0,0.78,-0.21999999999999997,-0.21999999999999997,-1.61%,103.4,97.5,101.74,-0.05705996131528046
2020-05-26,BNS,Bank Of Nova Sc...,54269.0,bmo,0.71,0.76,0.050000000000000044,0.07042253521126773,9.74%,,,,
2020-05-26,HEI,Heico Corporati...,14975.0,amc,0.42,0.55,0.13000000000000006,0.30952380952380976,5.55%,99.62,109.0,105.15,0.0941577996386267
2020-05-26,BAH,Booz Allen Hami...,11276.0,bmo,0.7,0.73,0.030000000000000027,0.04285714285714293,1.84%,75.81,77.03,76.25,0.016092863738293106
2020-05-26,CBL,Cbl  Associates...,70.0,amc,0.28,0.26,-0.020000000000000018,-0.07142857142857151,4.17%,,,,
2020-05-26,AMWD,American Woodma...,1175.0,bmo,1.69,1.33,-0.3599999999999999,-0.21301775147928992,-0.02%,,,,
2020-05-26,QD,Qudian Inc. Spo...,495.0,bmo,-0.01,-0.5,-0.49,49.0,9.03%,,,,
2020-05-26,MGIC,Magic Software...,565.0,bmo,0.16,0.19,0.03,0.1875,4.37%,,,,
2020-05-26,SBLK,Star Bulk Carri...,637.0,amc,-0.1,-0.23,-0.13,1.2999999999999998,-1.52%,,,,
2020-05-26,STNE,Stoneco Ltd.,10656.0,amc,0.15,0.13,-0.01999999999999999,-0.1333333333333333,27.38%,,,,
2020-05-26,NTIOF,National Bank O...,15772.0,amc,,0.73,,,7.97%,,,,
2020-05-26,HEI.A,Heico Corporati...,12727.0,amc,,0.55,,,9.98%,,,,
2020-05-26,ESLT,Elbit Systems L...,6560.0,bmo,1.75,1.63,-0.1200000000000001,-0.06857142857142862,-0.62%,,,,
2020-05-26,PLAN,"Anaplan, Inc.",6520.0,bmo,-0.14,-0.1,0.04000000000000001,-0.2857142857142857,-3.68%,51.06,48.69,47.15,-0.04641598119859003
2020-05-26,DOYU,Douyu Internati...,2892.0,bmo,0.09,0.13,0.04000000000000001,0.44444444444444464,7.75%,,,,
2020-05-26,VSAT,Viasat Inc.,2625.0,amc,-0.06,0.03,0.09,-1.5,-7.65%,47.73,44.5372,44.08,-0.06689293945107899
2020-05-26,CVCO,Cavco Industrie...,1861.0,amc,,1.29,,,1.25%,,,,
2020-05-26,FANH,Fanhua Inc.,1432.0,amc,,0.12,,,1.83%,,,,
2020-05-26,CYD,China Yuchai In...,567.0,bmo,0.28,0.21,-0.07000000000000003,-0.2500000000000001,1.09%,,,,
2020-05-26,COE,China Online Ed...,408.0,bmo,,0.36,,,5.72%,,,,
2020-05-22,BABA,Alibaba Group H...,569130.0,bmo,0.88,1.3,0.42000000000000004,0.4772727272727273,-5.87%,,,,
2020-05-22,DE,Deere  Company,50370.0,bmo,1.77,2.11,0.33999999999999986,0.192090395480226,-1.47%,142.81,148.0,140.71,0.036341992857642946
2020-05-22,FL,"Foot Locker, In...",3380.0,bmo,-0.17,-0.67,-0.5,2.941176470588235,-8.49%,29.32,26.76,26.83,-0.08731241473396989
2020-05-22,BKE,"Buckle, Inc. Th...",846.0,bmo,-0.1,-0.24,-0.13999999999999999,1.4,-6.54%,,,,
2020-05-22,PDD,Pinduoduo Inc....,81093.0,bmo,-0.34,-0.5,-0.15999999999999998,0.47058823529411753,14.50%,,,,
2020-05-22,FUJIY,Fujifilm Holdin...,18890.0,bmo,0.94,0.1,-0.84,-0.8936170212765957,-0.61%,,,,
2020-05-22,VAC,Marriot Vacatio...,3881.0,amc,2.15,1.71,-0.43999999999999995,-0.20465116279069762,2.66%,,,,
2020-05-22,CAE,Cae Inc,5320.0,bmo,0.31,0.34,0.030000000000000027,0.09677419354838723,-6.29%,,,,
2020-05-22,KROS,Keros Therapeut...,682.0,bmo,-0.37,-5.11,-4.74,12.810810810810812,-0.04%,,,,
2020-05-22,ICLK,Iclick Interact...,304.0,bmo,-0.04,0.01,0.05,-1.25,-0.37%,,,,
2020-05-22,TLGT,"Teligent, Inc.",20.0,bmo,,-2.3,,,-2.39%,,,,
2020-05-22,PGXPF,Pelangio Explor...,6.0,amc,,-0.01,,,--,,,,
2020-05-21,INTU,Intuit Inc.,77154.0,amc,4.47,4.49,0.020000000000000462,0.004474272930648837,-0.82%,290.0,286.18,287.61,-0.01317241379310341
2020-05-21,PANW,Palo Alto Netwo...,23199.0,amc,0.91,1.17,0.2599999999999999,0.2857142857142856,3.67%,229.5,240.0,237.93,0.045751633986928164
2020-05-21,BBY,"Best Buy Co., I...",21038.0,bmo,0.41,0.67,0.26000000000000006,0.6341463414634148,-4.37%,81.54,79.5,77.98,-0.025018395879323085
2020-05-21,TJX,The Tjx Compani...,65656.0,bmo,-0.19,-0.74,-0.55,2.8947368421052633,6.78%,50.85,53.6,54.3,0.0540806293018683
2020-05-21,MDT,Medtronic Plc,130733.0,bmo,0.59,0.58,-0.010000000000000009,-0.016949152542372947,-2.72%,98.08,95.1,95.41,-0.03038336052202284
2020-05-21,NVDA,Nvidia Corporat...,230422.0,amc,1.69,1.8,0.1100000000000001,0.06508875739644981,2.86%,351.01,353.01,361.05,0.00569784336628576
2020-05-21,SPLK,Splunk Inc.,29743.0,amc,-0.57,-0.56,0.009999999999999898,-0.01754385964912264,12.73%,163.45,171.83,184.26,0.05126950137656783
2020-05-21,HPE,Hewlett Packard...,13747.0,amc,0.31,0.22,-0.09,-0.29032258064516125,-11.49%,10.36,9.4,9.17,-0.09266409266409259
2020-05-21,ROST,"Ross Stores, In...",35553.0,amc,-0.01,-0.29,-0.27999999999999997,27.999999999999996,-3.09%,96.87,92.98,93.88,-0.040156911324455424
2020-05-21,DECK,Deckers Outdoor...,5548.0,amc,0.03,0.57,0.5399999999999999,18.0,6.67%,,,,
2020-05-21,MANU,Manchester Unit...,670.0,bmo,0.01,-0.06,-0.06999999999999999,-7.0,-3.10%,,,,
2020-05-21,AINV,Apollo Investme...,730.0,bmo,0.45,0.59,0.13999999999999996,0.3111111111111111,8.97%,,,,
2020-05-21,A,Agilent Technol...,27731.0,amc,0.58,0.71,0.13,0.22413793103448287,5.24%,80.75,85.0,84.98,0.05263157894736836
2020-05-21,CRMT,Americas Carmar...,602.0,amc,1.33,1.35,0.020000000000000018,0.015037593984962516,5.56%,,,,
2020-05-21,BJ,Bjs Wholesale C...,4740.0,bmo,0.35,0.69,0.33999999999999997,0.9714285714285713,21.68%,,,,
2020-05-21,NYMT,New York Mortga...,1080.0,amc,-0.98,-1.71,-0.73,0.7448979591836735,-1.23%,,,,
2020-05-21,ELF,E.l.f. Beauty I...,883.0,amc,0.05,0.1,0.05,1.0,16.84%,,,,
2020-05-21,LGF.A,Lions Gate Ente...,1723.0,amc,0.21,0.21,0.0,0.0,-4.18%,,,,
2020-05-21,TNK,Teekay Tankers...,577.0,bmo,2.71,3.25,0.54,0.19926199261992616,4.74%,,,,
2020-05-21,PRSP,Perspecta Inc,3730.0,amc,0.54,0.55,0.010000000000000009,0.0185185185185186,-3.57%,,,,
2020-05-21,HRL,Hormel Foods Co...,25886.0,bmo,0.44,0.42,-0.020000000000000018,-0.045454545454545525,-4.13%,47.99,47.89,46.01,-0.0020837674515524762
2020-05-20,YY,Yy Inc.,5858.0,amc,0.59,0.68,0.09000000000000008,0.15254237288135597,-3.48%,,,,
2020-05-20,DQ,Daqo New Energy...,816.0,bmo,1.61,2.28,0.6699999999999997,0.41614906832298115,8.37%,,,,
2020-05-20,RCL,Royal Caribbean...,13315.0,bmo,-0.81,-1.48,-0.6699999999999999,0.8271604938271604,-3.37%,42.15,43.2,40.73,0.02491103202846978
2020-05-20,LB,"L Brands, Inc.",4828.0,amc,-0.71,-0.99,-0.28,0.39436619718309873,18.25%,12.22,13.26,14.45,0.0851063829787233
2020-05-20,SCVL,"Shoe Carnival,...",385.0,amc,-0.99,-1.16,-0.16999999999999993,0.1717171717171717,4.42%,,,,
2020-05-20,TGT,Target Corporat...,60002.0,bmo,0.46,0.59,0.12999999999999995,0.28260869565217384,-2.87%,123.17,124.09,119.63,0.007469351303077021
2020-05-20,BOOT,Boot Barn Holdi...,731.0,bmo,0.3,0.18,-0.12,-0.4,2.14%,,,,
2020-05-20,TTWO,Taketwo Interac...,15574.0,amc,0.88,1.66,0.7799999999999999,0.8863636363636362,-5.89%,146.84,142.14,138.19,-0.03200762734949614
2020-05-20,LOW,Lowes Companies...,98226.0,bmo,1.29,1.77,0.48,0.37209302325581395,0.10%,116.87,122.61,116.99,0.04911440061606909
2020-05-20,ADI,"Analog Devices,...",45272.0,bmo,1.05,1.08,0.030000000000000027,0.028571428571428692,7.75%,106.33,111.6663,114.57,0.05018621273394164
2020-05-20,SNPS,"Synopsys, Inc.",28514.0,amc,0.99,1.22,0.22999999999999998,0.23232323232323226,1.83%,165.47,167.0,168.49,0.009246389073548134
2020-05-20,FRO,Frontline Ltd.,1622.0,bmo,0.92,0.91,-0.010000000000000009,-0.010869565217391353,0.89%,,,,
2020-05-20,MCK,Mckesson Corpor...,27316.0,bmo,4.1,4.27,0.16999999999999993,0.04146341463414638,1.20%,144.63,140.1,146.36,-0.03132130263430821
2020-05-20,CPIX,Cumberland Phar...,52.0,amc,0.02,0.01,-0.01,-0.5,-4.53%,,,,
2020-05-20,TYME,Tyme Technologi...,190.0,amc,-0.07,-0.04,0.030000000000000006,-0.4285714285714286,-4.88%,,,,
2020-05-20,ZTO,Zto Express Cay...,20420.0,amc,0.27,0.12,-0.15000000000000002,-0.5555555555555556,-5.34%,,,,
2020-05-20,VER,Vereit Inc.,7189.0,bmo,0.16,0.17,0.010000000000000009,0.0625,3.02%,4.97,5.03,5.12,0.012072434607645954
2020-05-20,AHT,Ashford Hospita...,113.0,amc,0.11,-0.12,-0.22999999999999998,-2.090909090909091,-4.06%,,,,
2020-05-20,NDSN,Nordson Corpora...,11340.0,amc,1.28,1.58,0.30000000000000004,0.234375,0.56%,174.45,177.36,175.42,0.016680997420464472
2020-05-20,CPRT,"Copart, Inc.",20989.0,amc,0.64,0.58,-0.06000000000000005,-0.09375000000000011,-0.33%,86.69,86.51,86.4,-0.0020763640558310037
2020-05-20,HUYA,Huya Inc. Spons...,3499.0,amc,,0.16,,,-10.76%,,,,
2020-05-20,EXPE,"Expedia Group,...",12318.0,amc,-1.24,-1.83,-0.5900000000000001,0.47580645161290325,-3.23%,79.58,82.59,77.01,0.03782357376225187
2020-05-20,RDY,Dr. Reddys Labo...,9020.0,bmo,,0.61,,,6.31%,,,,
2020-05-19,DY,Dycom Industrie...,1293.0,bmo,-0.04,0.36,0.39999999999999997,-10.0,14.13%,,,,
2020-05-19,HD,"The Home Depot,...",273667.0,bmo,2.26,2.08,-0.17999999999999972,-0.07964601769911495,-2.95%,245.35,240.45,238.1,-0.019971469329529312
2020-05-19,KSS,Kohls Corporati...,3778.0,bmo,-1.79,-3.2,-1.4100000000000001,0.787709497206704,-7.65%,18.82,18.55,17.38,-0.014346439957491963
2020-05-19,WB,Weibo Corporati...,7381.0,bmo,0.29,0.3,0.010000000000000009,0.034482758620689724,-1.94%,,,,
2020-05-19,AAP,Advance Auto Pa...,9700.0,bmo,1.61,0.91,-0.7000000000000001,-0.4347826086956522,3.59%,131.11,140.34,135.82,0.07039890168560747
2020-05-19,URBN,Urban Outfitter...,1824.0,amc,-0.26,-1.31,-1.05,4.038461538461538,-7.75%,17.93,17.3,16.54,-0.0351366424986056
2020-05-19,NTES,"Netease, Inc.",54380.0,amc,3.51,3.83,0.3200000000000003,0.09116809116809121,-1.36%,,,,
2020-05-19,IIN,Intricon Corpor...,124.0,amc,-0.11,-0.22,-0.11,1.0,0.00%,,,,
2020-05-19,SQM,Sociedad Quimic...,7583.0,amc,0.23,0.17,-0.06,-0.26086956521739124,0.00%,,,,
2020-05-19,WMT,Walmart Inc.,343331.0,bmo,1.1,1.18,0.07999999999999985,0.07272727272727253,-2.12%,127.66,131.75,124.95,0.03203822653924493
2020-05-19,SINA,Sina Corporatio...,2387.0,bmo,0.14,0.25,0.10999999999999999,0.7857142857142856,-0.35%,,,,
2020-05-19,LNVGY,Lenovo Group Lt...,6770.0,bmo,0.11,0.07,-0.039999999999999994,-0.36363636363636354,-0.44%,,,,
2020-05-19,ASND,Ascendis Pharma...,6730.0,amc,-1.43,-1.46,-0.030000000000000027,0.020979020979021046,2.10%,,,,
2020-05-19,EXP,Eagle Materials...,3025.0,bmo,0.85,1.28,0.43000000000000005,0.5058823529411764,1.26%,59.46,63.48,60.21,0.06760847628657918
2020-05-19,KRNT,Kornit Digital...,2012.0,amc,-0.13,-0.22,-0.09,0.6923076923076923,33.80%,,,,
2020-05-19,ONE,Onesmart Intern...,686.0,bmo,0.04,0.0,-0.04,-1.0,-9.49%,,,,
2020-05-19,RAVN,Raven Industrie...,793.0,amc,,0.19,,,4.79%,,,,
2020-05-19,RRR,Red Rock Resort...,1610.0,amc,0.13,-0.11,-0.24,-1.8461538461538463,9.40%,,,,
2020-05-19,MUX,Mcewen Mining I...,408.0,bmo,-0.02,-0.04,-0.02,1.0,-4.22%,,,,
2020-05-19,IHICY,Ihi Corp,2339.0,bmo,,0.13,,,0.00%,,,,
2020-05-19,TARO,Taro Pharmaceut...,2544.0,amc,1.53,1.42,-0.1100000000000001,-0.07189542483660138,-0.49%,,,,
2020-05-19,DAO,"Youdao, Inc. Un...",2916.0,amc,,-0.2,,,-6.14%,,,,
2020-05-19,JHX,James Hardie In...,8500.0,bmo,,0.2,,,7.08%,,,,
2020-05-19,CVTI,Covenant Transp...,233.0,amc,-0.1,-0.09,0.010000000000000009,-0.10000000000000009,9.43%,,,,
2020-05-18,FTK,Flotek Industri...,75.0,amc,,-0.11,,,8.15%,,,,
2020-05-18,IQ,"Iqiyi, Inc. Spo...",13389.0,amc,-0.49,-0.56,-0.07000000000000006,0.14285714285714302,-3.66%,,,,
2020-05-18,BIDU,"Baidu, Inc.",40396.0,amc,0.64,1.25,0.61,0.953125,2.01%,,,,
2020-05-18,DNR,Denbury Resourc...,266.0,bmo,0.05,0.06,0.009999999999999995,0.19999999999999996,18.75%,,,,
2020-05-18,TRVG,Trivago N.v. Ad...,834.0,amc,0.0,-0.02,-0.02,-inf,0.00%,,,,
2020-05-18,APLE,Apple Hospitali...,2734.0,amc,0.26,0.17,-0.09,-0.34615384615384615,6.58%,9.12,9.1,9.72,-0.002192982456140302
2020-05-18,BILI,Bilibili Inc. S...,11571.0,amc,-0.13,-0.2,-0.07,0.5384615384615385,4.63%,,,,
2020-05-18,NAT,Nordic American...,766.0,bmo,0.25,0.27,0.020000000000000018,0.08000000000000007,-3.78%,,,,
2020-05-18,IGT,International G...,2024.0,bmo,-0.02,0.08,0.1,-5.0,8.59%,6.93,7.62,7.46,0.09956709956709964
2020-05-18,SOGO,Sogou Inc. Spon...,1413.0,bmo,,-0.08,,,0.00%,,,,
2020-05-18,CVGI,Commercial Vehi...,96.0,amc,-0.02,0.02,0.04,-2.0,-3.80%,,,,
2020-05-18,SE,Sea Limited Spo...,30140.0,bmo,-0.3,-0.52,-0.22000000000000003,0.7333333333333334,12.73%,,,,
2020-05-18,TRUMY,Terumo Corp.,29462.0,bmo,,0.22,,,4.25%,,,,
2020-05-18,KMTUY,Komatsu Ltd.,20628.0,bmo,,0.18,,,1.57%,,,,
2020-05-18,RYAAY,Ryanair Holding...,16991.0,bmo,-1.29,-1.16,0.13000000000000012,-0.10077519379844968,16.77%,,,,
2020-05-18,BVN,Buenaventura Mi...,2347.0,amc,-0.03,-0.3,-0.27,9.0,-5.56%,,,,
2020-05-18,MSGE,Madison Square...,1907.0,bmo,-3.2,-1.99,1.2100000000000002,-0.37812500000000004,2.89%,,,,
2020-05-18,WF,Woori Bank,5829.0,amc,,1.69,,,-2.57%,,,,
2020-05-15,TTNP,Titan Pharmaceu...,36.0,bmo,,-0.06,,,-19.14%,,,,
2020-05-15,NAK,Northern Dynast...,643.0,amc,,-0.02,,,--,,,,
2020-05-15,MBOT,Microbot Medica...,49.0,amc,-0.28,-0.31,-0.02999999999999997,0.10714285714285698,2.51%,,,,
2020-05-15,OGEN,"Oragenics, Inc....",32.0,amc,-0.08,-0.11,-0.03,0.375,0.73%,,,,
2020-05-15,PBF,Pbf Energy Inc....,1605.0,bmo,-1.09,-1.19,-0.09999999999999987,0.09174311926605494,-1.94%,9.27,9.17,9.09,-0.010787486515641764
2020-05-15,AMRH,"Ameri Holdings,...",6.0,bmo,,-0.6,,,10.78%,,,,
2020-05-15,VFC,V.f. Corporatio...,25096.0,bmo,-0.03,0.1,0.13,-4.333333333333334,-6.28%,55.44,52.91,51.96,-0.045634920634920695
2020-05-15,JD,"Jd.com, Inc.",88553.0,bmo,0.0,0.28,0.28,inf,3.86%,,,,
2020-05-15,PTI,Proteostasis Th...,78.0,amc,-0.23,-0.19,0.04000000000000001,-0.17391304347826086,--,,,,
2020-05-15,LPL,"Lg Display Co.,...",3821.0,bmo,-0.43,-0.22,0.21,-0.4883720930232558,-3.33%,,,,
2020-05-15,MAG,Mag Silver Corp...,1185.0,amc,0.0,-0.17,-0.17,-inf,--,,,,
2020-05-15,SMCAY,Smc Corporation...,34790.0,bmo,0.12,0.19,0.07,0.5833333333333335,-1.37%,,,,
2020-05-15,SBS,Companhia De Sa...,7450.0,bmo,,0.25,,,-5.65%,,,,
2020-05-15,DKNG,Draftkings Inc....,12222.0,bmo,-0.13,0.02,0.15,-1.1538461538461537,15.49%,,,,
2020-05-15,CWCO,Consolidated Wa...,238.0,amc,0.15,0.19,0.04000000000000001,0.26666666666666683,--,,,,
2020-05-15,SMFG,Sumitomo Mitsui...,41470.0,bmo,,0.21,,,0.39%,,,,
2020-05-15,NTTYY,Nippon Telegrap...,87405.0,bmo,,0.16,,,0.59%,,,,
2020-05-15,MUFG,Mitsubishi Ufj...,55215.0,bmo,,0.07,,,0.00%,,,,
2020-05-14,AG,First Majestic...,2174.0,bmo,0.03,0.04,0.010000000000000002,0.3333333333333335,3.27%,,,,
2020-05-14,ACB,Aurora Cannabis...,1454.0,amc,-0.53,-0.74,-0.20999999999999996,0.39622641509433953,68.67%,,,,
2020-05-14,AMAT,Applied Materia...,54860.0,amc,0.91,0.89,-0.020000000000000018,-0.02197802197802201,-4.39%,54.43,53.16,52.04,-0.02333272092596006
2020-05-14,KEM,Kemet Corporati...,1591.0,bmo,0.18,0.37,0.19,1.0555555555555558,0.07%,,,,
2020-05-14,NEWR,"New Relic, Inc....",4236.0,amc,0.04,0.14,0.1,2.5000000000000004,9.63%,58.28,65.61,63.89,0.12577213452299252
2020-05-14,AEYE,"Audioeye, Inc.",79.0,amc,-0.24,-0.19,0.04999999999999999,-0.20833333333333326,-11.73%,,,,
2020-05-14,TRXC,"Transenterix, I...",38.0,bmo,-0.53,-0.41,0.12000000000000005,-0.2264150943396227,-15.22%,,,,
2020-05-14,WIX,Wix.com Ltd.,11049.0,bmo,-0.02,-0.01,0.01,-0.5,14.07%,,,,
2020-05-14,SSYS,"Stratasys, Ltd....",980.0,bmo,-0.06,-0.19,-0.13,2.166666666666667,-7.37%,,,,
2020-05-14,CTEK,"Cynergistek, In...",18.0,amc,,-0.18,,,-25.00%,,,,
2020-05-14,BAM,Brookfield Asse...,57803.0,bmo,0.48,-0.2,-0.6799999999999999,-1.4166666666666667,-1.16%,,,,
2020-05-14,NICE,Nice Ltd.,11762.0,bmo,1.31,1.34,0.030000000000000027,0.022900763358778553,0.57%,,,,
2020-05-14,GTIM,Good Times Rest...,15.0,amc,,-0.05,,,29.87%,,,,
2020-05-14,SSRM,Silver Standard...,2418.0,amc,0.27,0.31,0.03999999999999998,0.14814814814814814,13.71%,,,,
2020-05-14,BLFS,Biolife Solutio...,420.0,amc,0.0,0.06,0.06,inf,5.35%,,,,
2020-05-14,VNET,"21vianet Group,...",1676.0,amc,-0.05,-0.18,-0.13,2.5999999999999996,-0.18%,,,,
2020-05-14,ADAP,Adaptimmune The...,1417.0,bmo,-0.13,-0.24,-0.10999999999999999,0.846153846153846,-4.19%,,,,
2020-05-14,EQM,Eqt Midstream P...,4483.0,bmo,0.95,1.08,0.13000000000000012,0.1368421052631581,3.92%,,,,
2020-05-14,AUPH,Aurinia Pharmac...,1720.0,amc,-0.2,-0.15,0.05000000000000002,-0.2500000000000001,-1.38%,,,,
2020-05-14,NCLH,Norwegian Cruis...,5294.0,bmo,-0.52,-0.99,-0.47,0.9038461538461537,4.36%,10.31,9.94,10.76,-0.035887487875848834
2020-05-14,MLCO,Melco Resorts...,8334.0,bmo,-0.59,-0.72,-0.13,0.22033898305084754,2.95%,,,,
2020-05-14,DDS,"Dillards, Inc.",777.0,amc,-1.54,-6.94,-5.4,3.5064935064935066,12.00%,,,,
2020-05-13,FLO,"Flowers Foods,...",4860.0,amc,0.34,0.41,0.06999999999999995,0.2058823529411764,0.88%,22.61,22.89,22.81,0.012383900928792713
2020-05-13,CSCO,"Cisco Systems,...",200221.0,amc,0.72,0.79,0.07000000000000006,0.09722222222222232,4.53%,41.95,43.43,43.85,0.03528009535160903
2020-05-13,TCEHY,Tencent Holding...,553956.0,bmo,0.35,0.4,0.050000000000000044,0.14285714285714302,4.48%,,,,
2020-05-13,CYBR,Cyberark Softwa...,3950.0,bmo,0.37,0.5,0.13,0.3513513513513513,-12.19%,,,,
2020-05-13,NMM,Navios Maritime...,81.0,bmo,-0.18,-0.35,-0.16999999999999998,0.9444444444444444,-12.02%,,,,
2020-05-13,PGTI,"Pgt, Inc.",906.0,bmo,0.13,0.28,0.15000000000000002,1.1538461538461542,26.41%,,,,
2020-05-13,AVGR,"Avinger, Inc.",16.0,amc,,-0.47,,,-6.57%,,,,
2020-05-13,SA,"Seabridge Gold,...",1065.0,amc,-0.05,-0.04,0.010000000000000002,-0.20000000000000007,3.55%,,,,
2020-05-13,TSEM,Tower Semicondu...,2232.0,bmo,0.19,0.2,0.010000000000000009,0.05263157894736836,-1.34%,,,,
2020-05-13,JACK,Jack In The Box...,1610.0,amc,0.68,0.5,-0.18000000000000005,-0.26470588235294124,2.76%,,,,
2020-05-13,STE,Steris Plc,13562.0,amc,1.57,1.64,0.06999999999999984,0.04458598726114649,2.60%,147.06,146.4,150.89,-0.004487964096287156
2020-05-13,ARCO,Arcos Dorados H...,975.0,bmo,0.04,-0.26,-0.3,-7.5,-6.94%,,,,
2020-05-13,ITRN,Ituran Location...,393.0,bmo,0.3,0.31,0.010000000000000009,0.03333333333333344,-9.89%,,,,
2020-05-13,ALT,"Altimmune, Inc....",94.0,amc,-0.32,-0.26,0.06,-0.1875,8.72%,,,,
2020-05-13,TRQ,Turquoise Hill...,1415.0,amc,,0.03,,,7.33%,,,,
2020-05-13,TAK,Takeda Pharmace...,59682.0,bmo,,0.13,,,6.05%,,,,
2020-05-13,AMKBY,A P Mollarmrsk,24521.0,bmo,,0.05,,,-5.85%,,,,
2020-05-13,SMICY,Semiconductor...,12366.0,bmo,0.03,0.06,0.03,1.0,2.33%,,,,
2020-05-13,ANY,Sphere 3d Corp....,13.0,amc,,-0.5,,,4.67%,,,,
2020-05-12,CATB,Catabasis Pharm...,123.0,amc,-0.41,-0.5,-0.09000000000000002,0.2195121951219512,0.17%,,,,
2020-05-12,NOVT,Novanta Inc.,3813.0,bmo,0.32,0.51,0.19,0.59375,6.13%,,,,
2020-05-12,GAIN,Gladstone Inves...,354.0,amc,0.2,0.19,-0.010000000000000009,-0.050000000000000044,-10.88%,,,,
2020-05-12,IR,Ingersoll Rand...,13656.0,bmo,0.31,0.27,-0.03999999999999998,-0.12903225806451601,-5.60%,29.09,27.51,27.46,-0.05431419731866616
2020-05-12,DUK,Duke Energy Cor...,66276.0,bmo,1.21,1.14,-0.07000000000000006,-0.05785123966942152,0.27%,81.66,82.49,81.88,0.01016409502816562
2020-05-12,HMC,Honda Motor Co....,48224.0,bmo,0.28,-0.16,-0.44000000000000006,-1.5714285714285714,-5.30%,,,,
2020-05-12,CRIS,"Curis, Inc.",62.0,amc,,-0.28,,,-13.44%,,,,
2020-05-12,VSH,Vishay Intertec...,2407.0,bmo,0.11,0.21,0.09999999999999999,0.909090909090909,-7.20%,,,,
2020-05-12,SOLO,Electrameccanic...,69.0,amc,,-0.04,,,-3.92%,,,,
2020-05-12,PEIX,Pacific Ethanol...,44.0,amc,-0.73,-0.47,0.26,-0.3561643835616438,-13.00%,,,,
2020-05-12,PTN,Palatin Technol...,168.0,bmo,-0.02,-0.02,0.0,0.0,-0.81%,,,,
2020-05-12,ICL,Israel Chemical...,,bmo,0.03,0.05,0.020000000000000004,0.6666666666666667,-3.99%,,,,
2020-05-12,ALGT,Allegiant Trave...,1996.0,amc,0.58,2.05,1.4699999999999998,2.5344827586206895,6.08%,,,,
2020-05-12,INFN,Infinera Corpor...,1005.0,amc,-0.17,-0.27,-0.1,0.588235294117647,-25.34%,,,,
2020-05-12,ALIZY,Allianz Se,87398.0,bmo,,0.35,,,-4.50%,,,,
2020-05-12,DPSGY,Deutsche Post A...,43422.0,bmo,,0.26,,,1.72%,,,,
2020-05-12,ALC,Alcon Inc,29888.0,amc,0.39,0.45,0.06,0.15384615384615374,6.22%,,,,
2020-05-12,EONGY,E.on Se,24921.0,bmo,,0.3,,,1.93%,,,,
2020-05-12,GEVO,"Gevo, Inc.",20.0,amc,-0.34,-0.59,-0.24999999999999994,0.7352941176470587,-13.81%,,,,
2020-05-11,CPRX,Catalyst Pharma...,446.0,amc,0.09,0.1,0.010000000000000009,0.11111111111111116,-9.21%,,,,
2020-05-11,CZR,Caesars Enterta...,7791.0,amc,-0.17,-0.36,-0.18999999999999997,1.117647058823529,3.00%,9.67,9.8,9.96,0.013443640124095158
2020-05-11,ETR,Entergy Corpora...,20380.0,bmo,0.94,1.14,0.19999999999999996,0.21276595744680837,1.27%,95.01,96.77,96.22,0.018524365856225522
2020-05-11,CARA,Cara Therapeuti...,743.0,amc,-0.63,-0.62,0.010000000000000009,-0.015873015873015928,-4.12%,,,,
2020-05-11,COTY,Coty Inc.,2761.0,bmo,-0.01,-0.08,-0.07,7.0,-8.08%,5.2,5.72,4.78,0.09999999999999987
2020-05-11,SPG,Simon Property...,18490.0,amc,2.9,1.43,-1.47,-0.506896551724138,-0.98%,55.08,60.34,54.54,0.09549745824255629
2020-05-11,MAR,Marriott Intern...,28697.0,bmo,0.84,0.26,-0.58,-0.6904761904761905,-5.58%,87.17,84.3,82.31,-0.03292417115980273
2020-05-11,III,Information Ser...,81.0,amc,0.05,0.02,-0.030000000000000002,-0.6000000000000001,-16.73%,,,,
