,Company,ESP,Estimate_eps,Estimate_sales,Reported_eps,Reported_sales,cap,symbol,timing
2018-07-26,Meta Financial...,,0.28,66.5,0.34,61.64,649.0,CASH,amc
2018-07-26,Beazer Homes Us...,,0.39,507.0,0.41,511.52,338.0,BZH,amc
2018-07-26,Lakeland Bancor...,,0.34,49.07,0.33,49.2,549.0,LBAI,bmo
2018-07-26,International P...,,1.09,5716.28,1.19,5833.0,14389.0,IP,bmo
2018-07-26,Leidos Holdings...,,1.05,2562.55,1.12,2529.0,12658.0,LDOS,bmo
2018-07-26,Sp Global Inc.,,2.13,1598.46,2.17,1609.0,85493.0,SPGI,bmo
2018-07-26,Silicom Ltd,,,,0.44,27.6,276.0,SILC,bmo
2018-07-26,Svb Financial G...,,3.86,613.53,4.42,659.13,11577.0,SIVB,amc
2018-07-26,"Skywest, Inc.",,1.23,804.75,1.43,805.52,1438.0,SKYW,amc
2018-07-26,Summit Financia...,,0.52,22.37,0.51,21.42,212.0,SMMF,bmo
2018-07-26,Southern Nation...,,0.3,24.1,0.37,25.73,216.0,SONA,amc
2018-07-26,Spectrum Brands...,,1.57,901.0,1.76,945.5,2059.0,SPB,bmo
2018-07-26,Spotify Technol...,,-0.63,1509.87,-0.61,1497.65,49540.0,SPOT,bmo
2018-07-26,Roche Holding A...,,1.12,,,,310100.0,RHHBY,bmo
2018-07-26,"Sps Commerce, I...",,0.17,59.77,0.25,61.09,2620.0,SPSC,amc
2018-07-26,"Suncoke Energy,...",,0.04,313.95,0.06,367.0,254.0,SXC,bmo
2018-07-26,Del Taco Restau...,,0.14,117.22,0.14,117.81,257.0,TACO,amc
2018-07-26,Tal Education G...,,0.1,,0.14,550.65,44471.0,TAL,bmo
2018-07-26,"The Bancorp, In...",,0.15,47.51,0.11,46.57,524.0,TBBK,amc
2018-07-26,Territorial Ban...,,0.53,16.2,0.53,15.74,208.0,TBNK,amc
2018-07-26,Shore Bancshare...,,,,0.34,17.17,121.0,SHBI,amc
2018-07-26,Seattle Genetic...,,-0.34,143.32,-0.18,170.17,30743.0,SGEN,amc
2018-07-26,Superior Unifor...,,0.25,86.38,0.33,82.39,215.0,SGC,bmo
2018-07-26,Safeguard Scien...,,-1.08,,-1.21,0.0,129.0,SFE,bmo
2018-07-26,Southcrest Fina...,,0.14,5.84,0.12,5.58,38.0,SCSG,amc
2018-07-26,Starbucks Corpo...,,0.6,6259.91,0.62,6310.3,88137.0,SBUX,amc
2018-07-26,Schneider Elect...,,,,,,66649.0,SBGSY,bmo
2018-07-26,Seacoast Bankin...,,0.42,64.7,0.38,62.93,1033.0,SBCF,amc
2018-07-26,Lear Corporatio...,,4.91,5559.24,4.95,5580.8,6893.0,LEA,bmo
2018-07-26,Cassava Science...,,,,-0.36,0.0,85.0,SAVA,bmo
2018-07-26,The Boston Beer...,,2.77,275.5,1.98,273.1,7967.0,SAM,amc
2018-07-26,Safehold Inc.,,0.21,9.75,0.09,11.57,2684.0,SAFE,bmo
2018-07-26,"Retrophin, Inc....",,-0.08,43.85,-0.25,41.34,921.0,RTRX,amc
2018-07-26,Republic Servic...,,0.73,2526.5,0.73,2517.8,27066.0,RSG,amc
2018-07-26,Reliance Steel...,,2.71,2981.75,3.1,2988.9,6069.0,RS,bmo
2018-07-26,Roper Technolog...,,2.7,1233.11,2.89,1293.7,43388.0,ROP,bmo
2018-07-26,Gibraltar Indus...,,0.55,261.9,0.71,266.04,1671.0,ROCK,bmo
2018-07-26,Trico Bancshare...,,0.64,60.99,0.67,58.04,890.0,TCBK,amc
2018-07-26,Atlassian Corpo...,,0.12,233.16,0.13,243.78,23469.0,TEAM,amc
2018-07-26,Teck Resources...,,0.84,2309.21,0.87,2337.37,5735.0,TECK,bmo
2018-07-26,"Vbi Vaccines, I...",,,,-0.26,0.23,1243.0,VBIV,bmo
2018-07-26,Xerox Corporati...,,0.92,2508.29,0.8,2510.0,3588.0,XRX,bmo
2018-07-26,Xcel Energy Inc...,,0.47,2654.56,0.52,2658.0,34777.0,XEL,bmo
2018-07-26,West Bancorpora...,,,,0.41,17.32,288.0,WTBA,bmo
2018-07-26,West Pharmaceut...,,0.65,423.75,0.7,447.5,18611.0,WST,bmo
2018-07-26,World Acceptanc...,,1.95,132.3,1.69,122.79,488.0,WRLD,bmo
2018-07-26,Washington Real...,,0.47,85.41,0.48,86.61,1810.0,WRE,amc
2018-07-26,Western Digital...,,3.52,5056.51,3.61,5117.0,13238.0,WDC,amc
2018-07-26,Viad Corp,,1.12,358.8,1.2,363.68,330.0,VVI,amc
2018-07-26,Vse Corporation...,,,,0.8,170.39,323.0,VSEC,amc
2018-07-26,"Verisign, Inc.",,1.14,302.39,1.18,302.45,23687.0,VRSN,amc
2018-07-26,Valley National...,,0.23,245.72,0.22,248.82,3031.0,VLY,bmo
2018-07-26,Valero Energy C...,,2.0,28445.52,2.15,31015.0,23475.0,VLO,bmo
2018-07-26,Vocera Communic...,,0.04,42.46,0.09,42.69,736.0,VCRA,amc
2018-07-26,Visteon Corpora...,,1.5,795.51,1.37,758.0,2010.0,VC,bmo
2018-07-26,"Value Line, Inc...",,,,0.15,8.87,242.0,VALU,amc
2018-07-26,Gentherm Inc,,0.52,265.42,0.58,263.78,1303.0,THRM,bmo
2018-07-26,Unitil Corporat...,,0.24,84.4,0.24,84.5,685.0,UTL,bmo
2018-07-26,"Usa Truck, Inc....",,0.27,123.5,0.31,135.38,75.0,USAK,amc
2018-07-26,Universal Logis...,,0.33,316.6,0.62,365.93,495.0,ULH,amc
2018-07-26,Universal Healt...,,,,0.88,20.11,942.0,UHT,amc
2018-07-26,Ultra Clean Hol...,,0.57,290.0,0.55,290.21,948.0,UCTT,amc
2018-07-26,United Bankshar...,,0.61,184.65,0.63,185.13,2858.0,UBSI,bmo
2018-07-26,"Under Armour, I...",,-0.08,1153.11,-0.08,1174.86,4768.0,UAA,bmo
2018-07-26,"Under Armour, I...",,-0.09,,-0.08,1174.86,4287.0,UA,bmo
2018-07-26,Tyler Technolog...,,1.14,234.56,1.18,236.06,14672.0,TYL,amc
2018-07-26,Tower Semicondu...,,0.44,335.0,0.42,335.14,2351.0,TSEM,bmo
2018-07-26,Tractor Supply...,,1.61,2172.7,1.69,2213.25,16653.0,TSCO,bmo
2018-07-26,"Lendingtree, In...",,1.25,195.68,1.47,184.1,4635.0,TREE,bmo
2018-07-26,Tempur Sealy In...,,0.64,691.3,0.52,669.7,3803.0,TPX,bmo
2018-07-26,Timken Steel Co...,,0.32,423.8,0.21,413.5,164.0,TMST,amc
2018-07-26,"Rumbleon, Inc.",,-4.4,14.5,-7.2,13.92,48.0,RMBL,amc
2018-07-26,Sb One Bancorp,,0.52,13.9,0.44,13.87,182.0,SBBX,amc
2018-07-26,Reinsurance Gro...,,3.18,3285.65,3.1,3206.48,5350.0,RGA,amc
2018-07-26,Marcus Corporat...,,0.58,183.52,0.65,193.3,467.0,MCS,bmo
2018-07-26,Mettlertoledo I...,,4.58,714.86,4.65,722.0,20812.0,MTD,amc
2018-07-26,Microstrategy I...,,0.24,120.8,0.42,120.6,1223.0,MSTR,amc
2018-07-26,Midland States...,,0.55,65.8,0.59,64.23,333.0,MSBI,amc
2018-07-26,Merus N.v.,,-0.81,,-0.6,12.19,395.0,MRUS,bmo
2018-07-26,Merus N.v.,,-0.81,3.47,-0.6,7.81,395.0,MRUS,bmo
2018-07-26,Mplx Lp,,0.57,1528.22,0.55,1578.0,20209.0,MPLX,bmo
2018-07-26,Marathon Petrol...,,1.98,20277.9,2.27,22445.0,25061.0,MPC,bmo
2018-07-26,"Altria Group, I...",,1.0,5038.67,1.01,4879.0,76602.0,MO,bmo
2018-07-26,Radian Group In...,,0.6,,0.69,289.83,2664.0,RDN,bmo
2018-07-26,Marsh  Mclennan...,,1.11,3715.38,1.1,3734.0,57900.0,MMC,bmo
2018-07-26,Martin Marietta...,,2.82,1173.05,3.25,1128.78,14047.0,MLM,bmo
2018-07-26,Majesco,,,,0.03,33.55,566.0,MJCO,amc
2018-07-26,"Mitek Systems,...",,0.04,15.34,0.06,16.11,396.0,MITK,amc
2018-07-26,Mercer Internat...,,,,0.26,346.53,516.0,MERC,amc
2018-07-26,Mckesson Corpor...,,2.89,53040.35,2.9,52607.0,25287.0,MCK,bmo
2018-07-26,Maxim Integrate...,,0.7,630.69,0.73,633.15,18397.0,MXIM,amc
2018-07-26,Mcdonalds Corpo...,,1.92,5315.44,1.99,5353.9,143491.0,MCD,bmo
2018-07-26,Macatawa Bank C...,,0.19,19.3,0.2,19.12,257.0,MCBC,amc
2018-07-26,Matthews Intern...,,1.14,423.98,1.16,411.62,610.0,MATW,amc
2018-07-26,Mastercard Inco...,,1.53,3657.44,1.66,3665.0,308750.0,MA,bmo
2018-07-26,Live Nation Ent...,,0.19,2847.21,0.24,2868.32,10586.0,LYV,amc
2018-07-26,Southwest Airli...,,1.25,5771.0,1.26,5742.0,17109.0,LUV,bmo
2018-07-26,Lattice Semicon...,,0.05,100.0,0.1,102.72,4039.0,LSCC,amc
2018-07-26,Lam Research Co...,,4.98,3089.81,5.31,3125.93,51826.0,LRCX,amc
2018-07-26,Lpl Financial H...,,1.2,1286.52,1.3,1298.8,6164.0,LPLA,amc
2018-07-26,"Logmein, Inc.",,1.25,305.17,1.32,305.65,4180.0,LOGM,amc
2018-07-26,Lemaitre Vascul...,,0.43,27.16,0.43,27.02,583.0,LMAT,amc
2018-07-26,Lkq Corporation...,,0.58,2879.52,0.61,3030.75,8496.0,LKQ,bmo
2018-07-26,Linde Plc,,1.7,3025.03,1.72,3061.0,128145.0,LIN,bmo
2018-07-26,"Leggett  Platt,...",,0.61,1093.15,0.63,1102.5,4736.0,LEG,amc
2018-07-26,Materion Corpor...,,0.51,313.85,0.54,309.09,1272.0,MTRN,bmo
2018-07-26,Monro Muffler B...,,0.67,298.33,0.64,295.81,2004.0,MNRO,bmo
2018-07-26,National Instru...,,0.29,335.6,0.34,341.01,4944.0,NATI,amc
2018-07-26,Orange,,,,,,33171.0,ORAN,bmo
2018-07-26,Pattersonuti En...,,-0.04,866.62,-0.05,854.42,716.0,PTEN,bmo
2018-07-26,"Pros Holdings,...",,-0.2,46.32,-0.16,47.43,1802.0,PRO,amc
2018-07-26,"Proto Labs, Inc...",,0.73,109.81,0.73,109.65,3353.0,PRLB,bmo
2018-07-26,Power Integrati...,,0.7,109.65,0.74,109.48,3629.0,POWI,amc
2018-07-26,"Pultegroup, Inc...",,0.74,2371.53,0.89,2569.72,10109.0,PHM,bmo
2018-07-26,"Proofpoint, Inc...",,0.17,169.78,0.26,171.88,6982.0,PFPT,amc
2018-07-26,Ncr Corporation...,,0.63,1591.81,0.65,1537.0,2257.0,NCR,amc
2018-07-26,Penn National G...,,0.49,837.08,0.57,826.91,4206.0,PENN,bmo
2018-07-26,Precision Drill...,,-0.11,244.99,-0.12,256.3,178.0,PDS,bmo
2018-07-26,Patrick Industr...,,1.21,555.8,1.42,604.88,1539.0,PATK,bmo
2018-07-26,Penske Automoti...,,1.42,,1.58,5940.3,3708.0,PAG,bmo
2018-07-26,Grupo Aeroportu...,,,,1.1,178.04,3630.0,PAC,amc
2018-07-26,Onespan Inc,,-0.01,48.36,-0.03,49.55,1180.0,OSPN,amc
2018-07-26,Orchid Island C...,,,,0.34,0.0,338.0,ORC,amc
2018-07-26,Principal Finan...,,1.38,3580.72,1.35,3167.5,12269.0,PFG,amc
2018-07-26,Op Bancorp,,0.22,12.4,0.23,12.77,97.0,OPBK,amc
2018-07-26,Novocure Limite...,,-0.15,58.84,-0.17,61.51,6374.0,NVCR,bmo
2018-07-26,"Omnicell, Inc.",,0.4,188.53,0.46,188.67,2907.0,OMCL,amc
2018-07-26,Newmont Corpora...,,0.24,1754.66,0.26,1662.0,51598.0,NEM,bmo
2018-07-26,Nielsen Holding...,,0.63,1709.43,0.32,1647.0,5372.0,NLSN,bmo
2018-07-26,National Oilwel...,,0.03,1991.21,0.06,2106.0,4764.0,NOV,amc
2018-07-26,New Residential...,,0.54,130.7,0.58,269.89,3279.0,NRZ,bmo
2018-07-26,Nestle Sa,,,,,,332709.0,NSRGY,bmo
2018-07-26,Netscout System...,,0.0,209.71,0.03,205.97,1969.0,NTCT,bmo
2018-07-26,Newpark Resourc...,,0.09,219.24,0.12,236.26,191.0,NR,amc
2018-07-26,Nxp Semiconduct...,,1.64,2360.15,1.25,2290.0,34454.0,NXPI,bmo
2018-07-26,Oceanfirst Fina...,,0.46,72.43,0.46,70.33,1008.0,OCFC,amc
2018-07-26,Ocwen Financial...,,,,-0.22,253.58,137.0,OCN,bmo
2018-07-26,Old Dominion Fr...,,1.21,1024.59,1.33,1033.5,22108.0,ODFL,bmo
2018-07-26,Corporate Offic...,,0.5,127.85,0.51,146.74,2833.0,OFC,amc
2018-07-25,Agnc Investment...,,0.62,,0.63,177.0,7596.0,AGNC,amc
2018-07-25,"Biotelemetry, I...",,0.31,95.82,0.46,101.36,1429.0,BEAT,amc
2018-07-25,"Anthem, Inc.",,4.19,22749.72,4.25,22714.8,66990.0,ANTM,bmo
2018-07-25,Spirit Airlines...,,1.09,851.79,1.11,851.77,1141.0,SAVE,amc
2018-07-25,"Servicenow, Inc...",,0.43,619.7,0.49,631.06,83378.0,NOW,amc
2018-07-25,Waste Managemen...,,1.01,3774.0,1.01,3739.0,45376.0,WM,bmo
2018-07-25,"Nextera Energy,...",,2.07,4490.87,2.11,4069.0,135250.0,NEE,bmo
2018-07-25,"Xilinx, Inc.",,0.73,672.19,0.74,684.37,24842.0,XLNX,amc
2018-07-25,United Parcel S...,,1.92,17303.67,1.94,17456.0,102633.0,UPS,bmo
2018-07-25,Northrop Grumma...,,3.83,7001.42,3.93,7119.0,51376.0,NOC,bmo
2018-07-25,Align Technolog...,,1.09,469.23,1.3,490.26,24836.0,ALGN,amc
2018-07-25,The Boeing Comp...,,3.24,23981.3,3.33,24258.0,100805.0,BA,bmo
2018-07-25,Cocacola Compan...,,0.6,8535.57,0.61,8927.0,202719.0,KO,bmo
2018-07-25,Gilead Sciences...,,1.55,5177.68,1.91,5648.0,96311.0,GILD,amc
2018-07-25,Paypal Holdings...,,0.56,3821.41,0.58,3857.0,206128.0,PYPL,amc
2018-07-25,Qualcomm Incorp...,,0.71,5200.26,1.01,5599.0,103842.0,QCOM,amc
2018-07-25,Visa Inc.,,1.08,5083.96,1.2,5240.0,381858.0,V,amc
2018-07-25,Ford Motor Comp...,,0.31,35531.09,0.27,35905.0,26567.0,F,amc
2018-07-25,Advanced Micro...,,0.12,1717.73,0.14,1756.0,66758.0,AMD,amc
2018-07-25,"Facebook, Inc.",,1.75,13425.36,1.74,13231.0,688770.0,FB,amc
2018-07-25,Vodafone Group...,,,,,,44335.0,VOD,bmo
2018-07-25,Imax Corporatio...,,0.25,99.37,0.3,98.35,768.0,IMAX,amc
2018-07-25,Stmicroelectron...,,0.3,2261.0,0.29,2269.0,27737.0,STM,bmo
2018-07-25,Brookline Banco...,,0.26,69.4,0.26,68.24,776.0,BRKL,amc
2018-07-25,Sirius Xm Holdi...,,0.06,1419.11,0.06,1432.3,25705.0,SIRI,bmo
2018-07-25,Extended Stay A...,,0.34,336.28,0.35,336.5,2037.0,STAY,amc
2018-07-25,Sjw Group,,0.72,104.0,0.72,99.09,1846.0,SJW,amc
2018-07-25,Four Corners Pr...,,0.35,34.86,0.35,34.68,1614.0,FCPT,amc
2018-07-25,Forward Air Cor...,,0.75,314.1,0.82,330.34,1416.0,FWRD,amc
2018-07-25,First Merchants...,,0.75,101.57,0.8,102.76,1392.0,FRME,amc
2018-07-25,Pebblebrook Hot...,,0.73,206.23,0.81,206.5,1391.0,PEB,amc
2018-07-25,Site Centers Co...,,0.47,200.54,0.49,204.32,1387.0,SITC,amc
2018-07-25,Banner Corporat...,,0.86,121.15,1.0,124.28,1292.0,BANR,amc
2018-07-25,Sleep Number Co...,,0.0,315.63,0.02,316.34,1262.0,SNBR,amc
2018-07-25,First Bancorp.,,0.14,150.6,0.14,150.94,1235.0,FBP,bmo
2018-07-25,Getty Realty Co...,,0.45,28.99,0.43,29.02,1229.0,GTY,amc
2018-07-25,Lakeland Financ...,,0.74,47.05,0.78,47.23,1188.0,LKFN,bmo
2018-07-25,Empire State Re...,,0.23,122.69,0.24,124.04,1184.0,ESRT,amc
2018-07-25,Retail Opportun...,,0.29,72.91,0.27,72.34,1183.0,ROIC,amc
2018-07-25,Faro Technologi...,,0.07,96.22,0.07,98.24,1010.0,FARO,amc
2018-07-25,Core Laboratori...,,0.59,174.78,0.59,175.48,992.0,CLB,amc
2018-07-25,Employers Holdi...,,0.56,203.79,0.94,204.1,983.0,EIG,amc
2018-07-25,Stock Yards Ban...,,0.59,39.04,0.59,40.11,930.0,SYBT,bmo
2018-07-25,American Electr...,,0.88,3827.47,1.01,4000.0,43393.0,AEP,bmo
2018-07-25,"Mosys, Inc.",,,,1.2,4.6,7.0,MOSY,amc
2018-07-25,First Interstat...,,0.74,139.12,0.74,141.4,1980.0,FIBK,amc
2018-07-25,Stepan Company,,1.37,515.0,1.38,519.87,2278.0,SCL,bmo
2018-07-25,Kilroy Realty C...,,0.9,184.4,0.86,187.07,6556.0,KRC,amc
2018-07-25,Evercore Inc,,1.4,,1.65,453.55,2405.0,EVR,bmo
2018-07-25,"Corelogic, Inc....",,0.8,477.14,1.0,488.4,5396.0,CLGX,amc
2018-07-25,Axalta Coating...,,0.36,1219.93,0.36,1212.2,5362.0,AXTA,amc
2018-07-25,Prosperity Banc...,,1.15,186.46,1.17,190.17,5243.0,PB,bmo
2018-07-25,First Industria...,,0.4,98.74,0.39,98.85,5003.0,FR,amc
2018-07-25,Landstar System...,,1.53,1159.13,1.51,1182.79,4673.0,LSTR,amc
2018-07-25,Silicon Laborat...,,0.84,214.49,0.92,217.11,4589.0,SLAB,bmo
2018-07-25,Msa Safety Inco...,,1.15,342.49,1.07,339.33,4448.0,MSA,amc
2018-07-25,Lundin Mining C...,,,,0.11,467.66,4432.0,LUNMF,amc
2018-07-25,Firstservice Co...,,0.82,479.6,0.86,495.35,4321.0,FSV,bmo
2018-07-25,Cousins Propert...,,0.6,115.03,0.6,113.7,4299.0,CUZ,amc
2018-07-25,Integra Lifesci...,,0.6,368.32,0.6,366.19,4134.0,IART,bmo
2018-07-25,Qts Realty Trus...,,0.62,105.0,0.64,112.28,4038.0,QTS,amc
2018-07-25,Silgan Holdings...,,0.52,1070.12,0.52,1059.1,3915.0,SLGN,bmo
2018-07-25,Bok Financial C...,,1.71,394.54,1.75,394.96,3877.0,BOKF,bmo
2018-07-25,Technipfmc Plc,,0.39,3207.08,0.28,2960.9,3602.0,FTI,amc
2018-07-25,Axis Capital Ho...,,1.19,1501.2,1.27,1299.24,3391.0,AXS,amc
2018-07-25,Meritage Homes...,,1.1,831.31,1.31,872.38,3195.0,MTH,amc
2018-07-25,Kirby Corporati...,,0.71,781.58,0.78,802.67,2891.0,KEX,amc
2018-07-25,John Bean Techn...,,1.05,475.51,1.24,491.3,2802.0,JBT,amc
2018-07-25,Counterpath Cor...,,,,-0.28,2.77,28.0,CPAH,bmo
2018-07-25,Lsb Industries...,,,,-1.27,103.2,32.0,LXU,amc
2018-07-25,Sify Technologi...,,,,,,43.0,SIFY,bmo
2018-07-25,Peoples Financi...,,,,0.01,5.79,47.0,PFBX,amc
2018-07-25,Customers Banco...,,0.68,86.16,0.64,83.45,354.0,CUBI,amc
2018-07-25,Heritagecrystal...,,0.2,92.52,0.27,100.3,369.0,HCCI,amc
2018-07-25,Franklin Financ...,,0.64,29.65,0.71,31.05,396.0,FSB,amc
2018-07-25,Cpb Inc.,,0.47,52.45,0.48,52.3,426.0,CPF,bmo
2018-07-25,Horizon Bancorp...,,0.35,42.33,0.37,42.48,437.0,HBNC,amc
2018-07-25,"Interface, Inc....",,0.42,276.08,0.42,283.63,452.0,TILE,amc
2018-07-25,"Origin Bancorp,...",,0.45,,0.53,47.79,496.0,OBNK,amc
2018-07-25,United States L...,,,,1.18,39.24,506.0,USLM,amc
2018-07-25,Northfield Banc...,,0.21,30.37,0.23,30.22,508.0,NFBK,amc
2018-07-25,Capstead Mortga...,,,,0.09,65.51,571.0,CMO,amc
2018-07-25,Universal Insur...,,,,1.29,209.79,572.0,UVE,amc
2018-07-25,Seacor Holdings...,,0.26,185.95,0.41,216.83,577.0,CKH,amc
2018-07-25,Kraton Corporat...,,1.09,554.0,0.88,538.4,589.0,KRA,amc
2018-07-25,Oceaneering Int...,,-0.26,446.39,-0.23,478.67,616.0,OII,amc
2018-07-25,Live Oak Bancsh...,,0.31,59.31,0.35,57.66,644.0,LOB,amc
2018-07-25,"Rpc, Inc.",,0.29,502.25,0.28,467.93,734.0,RES,bmo
2018-07-25,Apergy Corporat...,,0.31,296.7,0.38,305.93,742.0,CHX,amc
2018-07-25,Heritage Financ...,,0.44,50.9,0.35,51.32,747.0,HFWA,bmo
2018-07-25,Natus Medical I...,,0.26,130.61,0.35,130.65,760.0,NTUS,bmo
2018-07-25,Hess Midstream...,,0.3,159.1,0.32,164.7,326.0,HESM,bmo
2018-07-25,Ethan Allen Int...,,0.4,200.35,0.43,205.58,318.0,ETH,bmo
2018-07-25,Covenant Transp...,,0.49,199.25,0.54,196.32,301.0,CVLG,amc
2018-07-25,Zovio Inc,,0.15,114.3,0.53,120.83,135.0,ZVO,amc
2018-07-25,Jmp Group Llc,,0.03,30.2,0.16,44.26,52.0,JMP,amc
2018-07-25,Richardson Elec...,,,,0.12,45.49,56.0,RELL,amc
2018-07-25,Travelzoo Inc.,,,,0.04,28.08,64.0,TZOO,bmo
2018-07-25,Commercewest Ba...,,,,0.25,5.89,64.0,CWBK,amc
2018-07-25,Universal Stain...,,0.44,,0.44,66.07,71.0,USAP,bmo
2018-07-25,Fang Holdings L...,,,,0.0,62.83,109.0,SFUN,bmo
2018-07-25,Westwood Holdin...,,,,1.43,32.76,120.0,WHG,amc
2018-07-25,"Safe Bulkers, I...",,0.05,45.52,0.02,47.02,121.0,SB,amc
2018-07-25,Ensco Plc,,-1.32,453.16,-1.2,458.5,141.0,VAL,amc
2018-07-25,Cyberoptics Cor...,,0.02,,0.1,15.85,282.0,CYBE,amc
2018-07-25,"Select Bancorp,...",,,,0.22,13.16,148.0,SLCT,amc
2018-07-25,Investar Holdin...,,0.38,14.84,0.4,15.51,155.0,ISTR,amc
2018-07-25,"Howard Bancorp,...",,0.03,23.16,-0.12,23.5,192.0,HBMD,amc
2018-07-25,"Spok Holdings,...",,,,-0.05,40.63,193.0,SPOK,amc
2018-07-25,Old Second Banc...,,0.25,32.15,0.29,31.77,234.0,OSBC,amc
2018-07-25,Mastech Digital...,,,,0.21,44.89,242.0,MHH,bmo
2018-07-25,Atlantic Capita...,,0.28,26.47,0.31,27.35,244.0,ACBI,amc
2018-07-25,Reliant Bancorp...,,0.34,16.94,0.34,15.66,246.0,RBNC,amc
2018-07-25,Santander Consu...,,0.74,1661.14,0.92,1702.93,5815.0,SC,bmo
2018-07-25,Brinks Company...,,0.71,785.1,0.74,824.0,1934.0,BCO,bmo
2018-07-25,Dolby Laborator...,,0.82,317.29,0.92,317.45,6759.0,DLB,amc
2018-07-25,Freeportmcmoran...,,0.54,4821.24,0.58,5168.0,19427.0,FCX,bmo
2018-07-25,Mondelez Intern...,,0.54,6077.15,0.56,6112.0,77436.0,MDLZ,amc
2018-07-25,Norfolk Souther...,,2.31,2853.55,2.5,2898.0,51755.0,NSC,bmo
2018-07-25,Rockwell Automa...,,2.03,1698.72,2.16,1698.7,26272.0,ROK,bmo
2018-07-25,Hess Corporatio...,,-0.32,1463.9,-0.23,1566.0,16051.0,HES,bmo
2018-07-25,Fiat Chrysler A...,,0.99,,0.74,34588.07,20556.0,FCAU,bmo
2018-07-25,Suncor Energy...,,0.57,6527.9,0.57,8081.6,27727.0,SU,amc
2018-07-25,Trinity Industr...,,0.38,997.58,0.48,942.3,2506.0,TRN,amc
2018-07-25,Barrick Gold Co...,,0.12,1661.12,0.07,1712.0,50194.0,GOLD,amc
2018-07-25,A. O. Smith Cor...,,0.62,807.84,0.66,833.3,8228.0,AOS,bmo
2018-07-25,Asgn Incorporat...,,1.05,864.04,1.11,878.51,3594.0,ASGN,amc
2018-07-25,Cabot Microelec...,,1.21,149.0,1.37,150.44,4214.0,CCMP,amc
2018-07-25,"Rollins, Inc.",,0.21,467.95,0.2,480.46,15592.0,ROL,bmo
2018-07-25,Wix.com Ltd.,,0.13,144.71,0.29,146.13,13747.0,WIX,bmo
2018-07-25,Corning Incorpo...,,0.37,2678.04,0.38,2759.0,22303.0,GLW,bmo
2018-07-25,Armour Resident...,,,,0.65,30.09,628.0,ARR,amc
2018-07-25,Oreilly Automot...,,4.04,2429.9,4.28,2456.07,33140.0,ORLY,amc
2018-07-25,Las Vegas Sands...,,0.8,3281.92,0.74,3303.0,36659.0,LVS,amc
2018-07-25,Vertex Pharmace...,,0.72,673.25,0.94,752.16,75553.0,VRTX,amc
2018-07-25,Boston Scientif...,,0.34,2464.77,0.41,2490.0,52448.0,BSX,bmo
2018-07-25,General Dynamic...,,2.49,9107.7,2.82,9186.0,42401.0,GD,bmo
2018-07-25,Methanex Corpor...,,1.7,,1.75,949.95,1527.0,MEOH,amc
2018-07-25,"Ryder System, I...",,1.29,1983.03,1.42,2089.3,2296.0,R,bmo
2018-07-25,Nextera Energy...,,0.49,278.31,1.43,225.0,3794.0,NEP,bmo
2018-07-25,Helmerich  Payn...,,0.03,616.44,-0.01,648.87,2116.0,HP,amc
2018-07-25,Te Connectivity...,,1.37,3684.42,1.43,3764.0,28413.0,TEL,bmo
2018-07-25,United Microele...,,,,0.05,1275.0,6776.0,UMC,bmo
2018-07-25,Axt Inc,,0.08,26.13,0.1,27.12,219.0,AXTI,amc
2018-07-25,"F5 Networks, In...",,2.38,539.97,2.44,542.2,9386.0,FFIV,amc
2018-07-25,"Qep Resources,...",,-0.11,433.16,0.06,532.4,404.0,QEP,amc
2018-07-25,Martin Midstrea...,,0.05,222.53,-0.18,216.57,77.0,MMLP,amc
2018-07-25,Washington Prim...,,0.37,180.2,0.37,178.73,141.0,WPG,amc
2018-07-25,Amphenol Corpor...,,0.85,1880.9,0.9,1981.4,30211.0,APH,bmo
2018-07-25,Packaging Corpo...,,1.97,1717.35,2.08,1767.5,9875.0,PKG,amc
2018-07-25,Six Flags Enter...,,0.93,437.73,0.88,445.42,1755.0,SIX,bmo
2018-07-25,Mohawk Industri...,,3.88,2578.14,3.51,2577.01,5653.0,MHK,amc
2018-07-25,Intricon Corpor...,,0.1,26.1,0.25,30.16,113.0,IIN,amc
2018-07-25,"Mattel, Inc.",,-0.32,863.12,-0.56,840.7,3899.0,MAT,amc
2018-07-25,Agnico Eagle Mi...,,0.08,540.48,0.01,556.28,16684.0,AEM,amc
2018-07-25,Dte Energy Comp...,,1.11,,1.36,3159.0,21401.0,DTE,bmo
2018-07-25,T. Rowe Price G...,,1.81,1336.78,1.77,1345.0,30708.0,TROW,bmo
2018-07-25,Anika Therapeut...,,0.29,28.81,0.68,30.55,521.0,ANIK,amc
2018-07-25,Apollo Commerci...,,0.43,71.11,0.44,70.78,1444.0,ARI,amc
2018-07-25,Graco Inc.,,0.5,421.88,0.48,424.57,8711.0,GGG,amc
2018-07-25,Dana Incorporat...,,0.77,1963.01,0.74,2054.0,1818.0,DAN,bmo
2018-07-25,New York Commun...,,0.2,287.86,0.2,286.66,4728.0,NYCB,bmo
2018-07-25,Thermo Fisher S...,,2.63,5915.62,2.75,6078.0,159201.0,TMO,bmo
2018-07-25,Marine Products...,,0.21,75.81,0.26,87.01,509.0,MPX,bmo
2018-07-25,Ferro Corporati...,,0.43,416.14,0.44,416.24,989.0,FOE,amc
