startdatetime,ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,gmtOffsetMilliSeconds,quoteType
2020-01-21,ZION,Zions Bancorporation NA,2020-01-21T02:00:00.000Z,AMC,,,,0,EQUITY
2020-01-20,BBBXF,Brixton Metals Corporation,2020-01-20T05:00:00.000Z,TNS,,,,0,EQUITY
2020-01-20,FITBI,Fifth Third Bancorp,2020-01-20T18:30:00.000Z,BMO,,,,0,EQUITY
2020-01-20,PPLXF,People Corporation,2020-01-20T05:00:00.000Z,TNS,0.05,0.02,-60.0,0,EQUITY
2020-01-20,WTFC,Wintrust Financial Corp,2020-01-20T15:59:00.000Z,TNS,,,,0,EQUITY
2020-01-20,FDEF,First Defiance Financial Corp.,2020-01-20T05:00:00.000Z,TNS,0.63,0.66,4.76,0,EQUITY
2020-01-20,KPCPF,Kasikornbank Public Company Limited,2020-01-20T05:00:00.000Z,TNS,,,,0,EQUITY
2020-01-20,EFSC,Enterprise Financial Services Corp,2020-01-20T05:00:00.000Z,TNS,1.09,1.09,0.0,0,EQUITY
2020-01-20,EDU,New Oriental Education & Technology Group Inc.,2020-01-20T05:00:00.000Z,TNS,0.21,0.36,73.91,0,EQUITY
2020-01-20,LOGI,Logitech International S.A.,2020-01-20T05:00:00.000Z,TNS,0.79,0.84,6.46,0,EQUITY
2020-01-20,KPLIF,Keppel Infrastructure Trust,2020-01-20T05:00:00.000Z,TNS,,,,0,EQUITY
2020-01-20,MAPGF,Mapletree Logistics Trust,2020-01-20T05:00:00.000Z,TNS,,,,0,EQUITY
2020-01-21,ZION,"Zions Bancorporation, National Association",2020-01-21T05:00:00.000Z,TNS,1.07,0.97,-9.51,0,EQUITY
2020-01-21,AUB,Atlantic Union Bankshares Corporation,2020-01-21T05:00:00.000Z,TNS,0.7,0.71,1.28,0,EQUITY
2020-01-21,UBS,UBS Group AG,2020-01-21T05:00:00.000Z,TNS,0.19,0.27,42.11,0,EQUITY
2020-01-21,GBERF,Geberit AG,2020-01-21T05:00:00.000Z,TNS,3.54,3.08,-12.99,0,EQUITY
2020-01-21,ZIONW,"Zions Bancorporation, National Association",2020-01-21T05:00:00.000Z,TNS,1.07,0.97,-9.51,0,EQUITY
2020-01-21,SDVKY,Sandvik AB,2020-01-21T05:00:00.000Z,TNS,,,,0,EQUITY
2020-01-21,AMTD,TD Ameritrade Holding Corporation,2020-01-21T05:00:00.000Z,TNS,0.77,0.74,-4.27,0,EQUITY
2020-01-21,UAL,"United Airlines Holdings, Inc.",2020-01-21T05:00:00.000Z,TNS,2.65,2.67,0.79,0,EQUITY
2020-01-21,SDVKF,Sandvik AB,2020-01-21T05:00:00.000Z,TNS,2.77,2.77,-0.04,0,EQUITY
2020-01-21,DIT,AMCON Distributing Company,2020-01-21T05:00:00.000Z,TNS,,,,0,EQUITY
2020-01-21,IBM,International Business Machines Corporation,2020-01-21T05:00:00.000Z,TNS,4.68,4.71,0.53,0,EQUITY
2020-01-21,HBMD,"Howard Bancorp, Inc.",2020-01-21T05:00:00.000Z,TNS,0.26,0.31,19.23,0,EQUITY
2020-01-21,TBK,"Triumph Bancorp, Inc.",2020-01-21T05:00:00.000Z,TNS,0.61,0.66,8.37,0,EQUITY
2020-01-21,BKKPF,Bangkok Bank Public Company Limited,2020-01-21T05:00:00.000Z,TNS,5.19,4.19,-19.31,0,EQUITY
2020-01-21,MNSB,"MainStreet Bancshares, Inc.",2020-01-21T05:00:00.000Z,TNS,0.44,0.43,-2.27,0,EQUITY
2020-01-21,BSRR,Sierra Bancorp,2020-01-21T05:00:00.000Z,TNS,0.57,0.6,6.01,0,EQUITY
2020-01-21,TRST,TrustCo Bank Corp NY,2020-01-21T05:00:00.000Z,TNS,,0.14,,0,EQUITY
2020-01-21,HLAN,Heartland BancCorp,2020-01-21T05:00:00.000Z,TNS,1.58,1.67,5.7,0,EQUITY
2020-01-21,SFBS,"ServisFirst Bancshares, Inc.",2020-01-21T05:00:00.000Z,TNS,0.69,0.76,10.47,0,EQUITY
2020-01-21,IBKR,"Interactive Brokers Group, Inc.",2020-01-21T05:00:00.000Z,TNS,0.61,0.57,-7.01,0,EQUITY
2020-01-21,PACW,PacWest Bancorp,2020-01-21T05:00:00.000Z,TNS,0.88,0.98,11.24,0,EQUITY
2020-01-21,UNTY,"Unity Bancorp, Inc.",2020-01-21T05:00:00.000Z,TNS,0.53,0.55,3.0,0,EQUITY
2020-01-21,KTHAF,Krung Thai Bank Public Company Limited,2020-01-21T05:00:00.000Z,TNS,0.51,0.53,4.54,0,EQUITY
2020-01-21,KGTFF,Krung Thai Bank Public Company Limited,2020-01-21T05:00:00.000Z,TNS,0.51,0.53,4.54,0,EQUITY
2020-01-21,ONB,Old National Bancorp,2020-01-21T05:00:00.000Z,TNS,0.35,0.29,-16.67,0,EQUITY
2020-01-21,BKKLF,Bangkok Bank Public Company Limited,2020-01-21T05:00:00.000Z,TNS,5.05,4.19,-17.0,0,EQUITY
2020-01-21,TCBI,Texas Capital Bancshares Inc,2020-01-21T21:00:00.000Z,TAS,,,,0,EQUITY
2020-01-21,UCBI,"United Community Banks, Inc.",2020-01-21T05:00:00.000Z,TNS,0.58,0.61,5.54,0,EQUITY
2020-01-21,FMBI,"First Midwest Bancorp, Inc.",2020-01-21T05:00:00.000Z,TNS,0.5,0.51,2.41,0,EQUITY
2020-01-21,FBMS,"The First Bancshares, Inc.",2020-01-21T05:00:00.000Z,TNS,0.74,0.72,-2.31,0,EQUITY
2020-01-21,NCBS,"Nicolet Bankshares, Inc.",2020-01-21T05:00:00.000Z,TNS,1.13,1.18,4.15,0,EQUITY
2020-01-21,GSBC,"Great Southern Bancorp, Inc.",2020-01-21T05:00:00.000Z,TNS,1.25,1.21,-2.81,0,EQUITY
2020-01-21,MBWM,Mercantile Bank Corporation,2020-01-21T05:00:00.000Z,TNS,0.65,0.81,25.0,0,EQUITY
2020-01-21,SBNY,Signature Bank,2020-01-21T05:00:00.000Z,TNS,2.7,2.78,3.12,0,EQUITY
2020-01-21,GNTY,"Guaranty Bancshares, Inc.",2020-01-21T05:00:00.000Z,TNS,0.6,0.63,5.35,0,EQUITY
2020-01-21,PEBO,Peoples Bancorp Inc.,2020-01-21T05:00:00.000Z,TNS,0.68,0.73,7.51,0,EQUITY
2020-01-21,NTRS,Northern Trust Corp,2020-01-21T18:30:00.000Z,BMO,,,,0,EQUITY
2020-01-21,RNST,Renasant Corporation,2020-01-21T05:00:00.000Z,TNS,0.66,0.67,1.82,0,EQUITY
2020-01-21,HCM,Hutchison China MediTech Limited,2020-01-21T05:00:00.000Z,TNS,-0.17,-0.2,-18.34,0,EQUITY
2020-01-21,HAL,Halliburton Company,2020-01-21T05:00:00.000Z,TNS,0.29,0.32,9.59,0,EQUITY
2020-01-21,WTFC,Wintrust Financial Corporation,2020-01-21T05:00:00.000Z,TNS,1.58,1.44,-8.75,0,EQUITY
2020-01-21,SLM,SLM Corp,2020-01-21T15:59:00.000Z,TNS,,,,0,EQUITY
2020-01-21,CMA,Comerica Incorporated,2020-01-21T05:00:00.000Z,TNS,1.74,1.85,6.2,0,EQUITY
2020-01-21,UCFC,United Community Financial Corp.,2020-01-21T05:00:00.000Z,TNS,0.21,0.23,9.52,0,EQUITY
2020-01-21,FNB-PE,F.N.B. Corporation,2020-01-21T05:00:00.000Z,TNS,0.29,0.3,3.45,0,EQUITY
2020-01-21,NAVI,Navient Corporation,2020-01-21T05:00:00.000Z,TNS,0.58,0.69,19.17,0,EQUITY
2020-01-21,FULT,Fulton Financial Corporation,2020-01-21T05:00:00.000Z,TNS,0.35,0.33,-6.25,0,EQUITY
2020-01-21,FNB,F.N.B. Corporation,2020-01-21T05:00:00.000Z,TNS,0.29,0.3,3.45,0,EQUITY
2020-01-21,FBK,FB Financial Corporation,2020-01-21T05:00:00.000Z,TNS,0.66,0.7,5.58,0,EQUITY
2020-01-21,CPAMF,CapitaLand Mall Trust,2020-01-21T05:00:00.000Z,TNS,0.03,0.03,17.24,0,EQUITY
2020-01-21,CPITF,CapitaLand Commercial Trust,2020-01-21T05:00:00.000Z,TNS,0.03,0.03,0.0,0,EQUITY
2020-01-21,WTFCM,Wintrust Financial Corporation,2020-01-21T05:00:00.000Z,TNS,1.58,1.44,-8.75,0,EQUITY
2020-01-21,WSFS,WSFS Financial Corporation,2020-01-21T05:00:00.000Z,TNS,0.91,0.96,5.49,0,EQUITY
2020-01-21,COF,Capital One Financial Corporation,2020-01-21T05:00:00.000Z,TNS,2.28,2.25,-1.4,0,EQUITY
2020-01-21,COF-PJ,Capital One Financial Corporation,2020-01-21T05:00:00.000Z,TNS,2.28,2.25,-1.4,0,EQUITY
2020-01-21,KPDCF,Keppel DC REIT,2020-01-21T05:00:00.000Z,TNS,0.01,0.02,110.0,0,EQUITY
2020-01-21,SURVF,Suntec Real Estate Investment Trust,2020-01-21T05:00:00.000Z,TNS,0.02,0.03,60.0,0,EQUITY
2020-01-21,TAL,TAL Education Group,2020-01-21T05:00:00.000Z,TNS,0.09,0.05,-41.86,0,EQUITY
2020-01-21,PETS,"PetMed Express, Inc.",2020-01-21T05:00:00.000Z,TNS,0.3,0.34,14.09,0,EQUITY
2020-01-21,PRKWF,Parkway Life Real Estate Investment Trust,2020-01-21T05:00:00.000Z,TNS,,,,0,EQUITY
2020-01-21,PQEFF,Petroteq Energy Inc.,2020-01-21T05:00:00.000Z,TNS,,,,0,EQUITY
2020-01-21,FSB,"Franklin Financial Network, Inc.",2020-01-21T05:00:00.000Z,TNS,0.69,0.68,-0.87,0,EQUITY
2020-01-21,ORRF,"Orrstown Financial Services, Inc.",2020-01-21T05:00:00.000Z,TNS,0.44,0.44,-0.68,0,EQUITY
2020-01-21,PNFP,"Pinnacle Financial Partners, Inc.",2020-01-21T05:00:00.000Z,TNS,1.26,1.27,0.87,0,EQUITY
2020-01-21,SEDG,"SolarEdge Technologies, Inc.",2020-01-21T05:00:00.000Z,TNS,1.24,1.65,33.33,0,EQUITY
2020-01-21,NFLX,"Netflix, Inc.",2020-01-21T05:00:00.000Z,TNS,0.53,1.3,146.68,0,EQUITY
2020-01-21,PIXY,"ShiftPixy, Inc.",2020-01-21T05:00:00.000Z,TNS,-3.77,-2.86,24.14,0,EQUITY
2020-01-21,MAPIF,Mapletree Industrial Trust,2020-01-21T05:00:00.000Z,TNS,0.03,0.03,6.67,0,EQUITY
2020-01-21,SMBK,"SmartFinancial, Inc.",2020-01-21T05:00:00.000Z,TNS,0.4,0.48,18.81,0,EQUITY
2020-01-21,ZLAB,Zai Lab Limited,2020-01-21T05:00:00.000Z,TNS,-0.63,-1.03,-63.75,0,EQUITY
2020-01-22,IVSBF,Investor AB (publ),2020-01-22T05:00:00.000Z,TNS,,,,0,EQUITY
2020-01-22,AGFMF,AGF Management Limited,2020-01-22T05:00:00.000Z,TNS,0.15,0.24,58.94,0,EQUITY
2020-01-22,ALLY,Ally Financial Inc.,2020-01-22T05:00:00.000Z,TNS,0.93,0.95,1.71,0,EQUITY
2020-01-22,TSCRF,Score Media and Gaming Inc.,2020-01-22T05:00:00.000Z,TNS,-0.01,-0.01,0.0,0,EQUITY
2020-01-22,GJNSF,Gjensidige Forsikring ASA,2020-01-22T05:00:00.000Z,TNS,2.16,2.95,36.45,0,EQUITY
2020-01-22,USAP,"Universal Stainless & Alloy Products, Inc.",2020-01-22T05:00:00.000Z,TNS,0.13,0.02,-84.62,0,EQUITY
2020-01-22,TGVSF,Tryg A/S,2020-01-22T05:00:00.000Z,TNS,2.16,2.33,7.87,0,EQUITY
2020-01-22,ETTYF,Essity AB (publ),2020-01-22T05:00:00.000Z,TNS,4.45,3.87,-12.94,0,EQUITY
2020-01-22,APH,Amphenol Corporation,2020-01-22T05:00:00.000Z,TNS,0.91,0.98,7.81,0,EQUITY
2020-01-22,ABT,Abbott Laboratories,2020-01-22T05:00:00.000Z,TNS,0.95,0.95,0.42,0,EQUITY
2020-01-22,ASML,ASML Holding N.V.,2020-01-22T05:00:00.000Z,TNS,2.67,2.98,11.61,0,EQUITY
2020-01-22,DYMDF,Diamyd Medical AB (publ),2020-01-22T05:00:00.000Z,TNS,,,,0,EQUITY
2020-01-22,ASMLF,ASML Holding N.V.,2020-01-22T05:00:00.000Z,TNS,2.69,2.69,-0.04,0,EQUITY
2020-01-22,BKR,Baker Hughes Company,2020-01-22T05:00:00.000Z,TNS,0.31,0.27,-12.9,0,EQUITY
2020-01-22,INBK,First Internet Bancorp,2020-01-22T05:00:00.000Z,TNS,0.57,0.72,26.32,0,EQUITY
2020-01-22,CUBI-PF,"Customers Bancorp, Inc.",2020-01-22T05:00:00.000Z,TNS,0.74,0.77,4.34,0,EQUITY
2020-01-22,CATY,Cathay General Bancorp,2020-01-22T05:00:00.000Z,TNS,0.83,0.84,1.2,0,EQUITY
2020-01-22,CBSH,"Commerce Bancshares, Inc.",2020-01-22T05:00:00.000Z,TNS,0.88,0.85,-2.86,0,EQUITY
2020-01-22,CATC,Cambridge Bancorp,2020-01-22T05:00:00.000Z,TNS,1.68,1.58,-5.78,0,EQUITY
2020-01-22,DIGBF,Digi.Com Berhad,2020-01-22T05:00:00.000Z,TNS,0.04,0.04,4.76,0,EQUITY
2020-01-22,FITBP,Fifth Third Bancorp,2020-01-22T05:00:00.000Z,TNS,0.72,0.68,-5.69,0,EQUITY
2020-01-22,CTBI,"Community Trust Bancorp, Inc.",2020-01-22T05:00:00.000Z,TNS,0.83,0.75,-9.64,0,EQUITY
2020-01-22,MCB,Metropolitan Bank Holding Corp.,2020-01-22T05:00:00.000Z,TNS,0.87,0.93,6.9,0,EQUITY
2020-01-22,CUBI,"Customers Bancorp, Inc.",2020-01-22T05:00:00.000Z,TNS,0.74,0.77,4.34,0,EQUITY
2020-01-22,TCBIP,"Texas Capital Bancshares, Inc.",2020-01-22T05:00:00.000Z,TNS,1.51,1.42,-5.71,0,EQUITY
2020-01-22,FITB,Fifth Third Bancorp,2020-01-22T05:00:00.000Z,TNS,0.72,0.68,-5.69,0,EQUITY
2020-01-22,BXS,BancorpSouth Bank,2020-01-22T05:00:00.000Z,TNS,0.6,0.63,5.18,0,EQUITY
2020-01-22,LMST,"Limestone Bancorp, Inc.",2020-01-22T05:00:00.000Z,TNS,0.32,0.32,0.0,0,EQUITY
2020-01-22,LOB,"Live Oak Bancshares, Inc.",2020-01-22T05:00:00.000Z,TNS,0.12,0.17,41.67,0,EQUITY
2020-01-22,HOPE,"Hope Bancorp, Inc.",2020-01-22T05:00:00.000Z,TNS,0.32,0.34,7.94,0,EQUITY
2020-01-22,CBSHP,"Commerce Bancshares, Inc.",2020-01-22T05:00:00.000Z,TNS,0.88,0.85,-2.86,0,EQUITY
2020-01-22,CVCY,Central Valley Community Bancorp,2020-01-22T05:00:00.000Z,TNS,0.34,0.34,0.0,0,EQUITY
2020-01-22,OBNK,"Origin Bancorp, Inc.",2020-01-22T05:00:00.000Z,TNS,0.58,0.55,-5.17,0,EQUITY
2020-01-22,BPFH,"Boston Private Financial Holdings, Inc.",2020-01-22T05:00:00.000Z,TNS,0.22,0.25,14.68,0,EQUITY
2020-01-22,OSBC,"Old Second Bancorp, Inc.",2020-01-22T05:00:00.000Z,TNS,0.3,0.31,2.65,0,EQUITY
2020-01-22,TCBI,"Texas Capital Bancshares, Inc.",2020-01-22T05:00:00.000Z,TNS,1.51,1.42,-5.71,0,EQUITY
2020-01-22,BXS-PA,BancorpSouth Bank,2020-01-22T05:00:00.000Z,TNS,0.6,0.63,5.18,0,EQUITY
2020-01-22,STL,Sterling Bancorp,2020-01-22T05:00:00.000Z,TNS,0.53,0.54,2.27,0,EQUITY
2020-01-22,FBNC,First Bancorp,2020-01-22T05:00:00.000Z,TNS,0.78,0.71,-8.97,0,EQUITY
2020-01-22,PFBC,Preferred Bank,2020-01-22T05:00:00.000Z,TNS,1.26,1.31,3.8,0,EQUITY
2020-01-22,CBU,"Community Bank System, Inc.",2020-01-22T05:00:00.000Z,TNS,0.82,0.83,0.73,0,EQUITY
2020-01-22,STL-PA,Sterling Bancorp,2020-01-22T05:00:00.000Z,TNS,0.53,0.54,2.27,0,EQUITY
2020-01-22,BFST,"Business First Bancshares, Inc.",2020-01-22T05:00:00.000Z,TNS,0.47,0.45,-4.66,0,EQUITY
2020-01-22,BOKF,BOK Financial Corporation,2020-01-22T05:00:00.000Z,TNS,1.89,1.56,-17.29,0,EQUITY
2020-01-22,BOKFL,BOK Financial Corporation,2020-01-22T05:00:00.000Z,TNS,1.89,1.56,-17.29,0,EQUITY
2020-01-22,NTRS,Northern Trust Corporation,2020-01-22T05:00:00.000Z,TNS,1.74,1.8,3.69,0,EQUITY
2020-01-22,UVSP,Univest Financial Corporation,2020-01-22T05:00:00.000Z,TNS,0.53,0.55,3.77,0,EQUITY
2020-01-22,CVBF,CVB Financial Corp.,2020-01-22T05:00:00.000Z,TNS,0.36,0.37,4.23,0,EQUITY
2020-01-22,SLMBP,SLM Corporation,2020-01-22T05:00:00.000Z,TNS,0.3,0.33,11.11,0,EQUITY
2020-01-22,PLXS,Plexus Corp.,2020-01-22T05:00:00.000Z,TNS,0.93,1.0,7.18,0,EQUITY
2020-01-22,FCCO,First Community Corporation,2020-01-22T05:00:00.000Z,TNS,0.35,0.36,4.05,0,EQUITY
2020-01-22,NVEC,NVE Corporation,2020-01-22T05:00:00.000Z,TNS,,,,0,EQUITY
2020-01-22,MPCMF,Mapletree Commercial Trust,2020-01-22T05:00:00.000Z,TNS,0.02,0.03,25.0,0,EQUITY
2020-01-22,FRZCF,Frasers Centrepoint Trust,2020-01-22T05:00:00.000Z,TNS,,,,0,EQUITY
2020-01-22,KIMTF,Kia Motors Corporation,2020-01-22T05:00:00.000Z,TNS,1480.71,863.88,-41.66,0,EQUITY
2020-01-22,RLI,RLI Corp.,2020-01-22T05:00:00.000Z,TNS,0.59,0.63,6.78,0,EQUITY
2020-01-22,UMPQ,Umpqua Holdings Corporation,2020-01-22T05:00:00.000Z,TNS,0.36,0.38,6.74,0,EQUITY
2020-01-22,NTRSP,Northern Trust Corp,2020-01-22T18:30:00.000Z,BMO,,,,0,EQUITY
2020-01-22,SLG,SL Green Realty Corp.,2020-01-22T05:00:00.000Z,TNS,0.39,0.22,-43.59,0,EQUITY
2020-01-22,SLM,SLM Corporation,2020-01-22T05:00:00.000Z,TNS,0.3,0.33,11.11,0,EQUITY
2020-01-22,RCI,Rogers Communications Inc.,2020-01-22T05:00:00.000Z,TNS,1.02,1.0,-1.77,0,EQUITY
2020-01-22,FUL,H.B. Fuller Company,2020-01-22T05:00:00.000Z,TNS,0.92,0.88,-4.35,0,EQUITY
2020-01-22,SLG-PI,SL Green Realty Corp.,2020-01-22T05:00:00.000Z,TNS,0.39,0.22,-43.59,0,EQUITY
2020-01-22,CHMG,Chemung Financial Corporation,2020-01-22T05:00:00.000Z,TNS,0.99,0.87,-12.47,0,EQUITY
2020-01-22,CNS,"Cohen & Steers, Inc.",2020-01-22T05:00:00.000Z,TNS,0.68,0.74,8.82,0,EQUITY
2020-01-22,NTRSO,Northern Trust Corporation,2020-01-22T05:00:00.000Z,TNS,1.74,1.8,3.69,0,EQUITY
2020-01-22,CCNE,CNB Financial Corporation,2020-01-22T05:00:00.000Z,TNS,0.69,0.69,0.0,0,EQUITY
2020-01-22,CTXS,"Citrix Systems, Inc.",2020-01-22T05:00:00.000Z,TNS,1.68,1.71,1.85,0,EQUITY
2020-01-22,HYMLF,Hyundai Motor Company,2020-01-22T05:00:00.000Z,TNS,3857.37,3062.56,-20.61,0,EQUITY
2020-01-22,STLD,"Steel Dynamics, Inc.",2020-01-22T05:00:00.000Z,TNS,0.55,0.62,12.73,0,EQUITY
2020-01-22,CGIUF,ESR-REIT,2020-01-22T05:00:00.000Z,TNS,,,,0,EQUITY
2020-01-22,FCEL,"FuelCell Energy, Inc.",2020-01-22T05:00:00.000Z,TNS,-0.11,-0.12,-9.09,0,EQUITY
2020-01-22,FBBPF,FIBRA Prologis,2020-01-22T05:00:00.000Z,TNS,0.76,0.83,8.26,0,EQUITY
2020-01-22,RJF,"Raymond James Financial, Inc.",2020-01-22T05:00:00.000Z,TNS,1.93,1.89,-2.02,0,EQUITY
2020-01-22,SCSG,"SouthCrest Financial Group, Inc.",2020-01-22T05:00:00.000Z,TNS,0.18,0.19,5.56,0,EQUITY
2020-01-22,QCRH,"QCR Holdings, Inc.",2020-01-22T05:00:00.000Z,TNS,0.87,1.12,28.15,0,EQUITY
2020-01-22,MENXF,Memex Inc.,2020-01-22T05:00:00.000Z,TNS,,,,0,EQUITY
2020-01-22,KMI,"Kinder Morgan, Inc.",2020-01-22T05:00:00.000Z,TNS,0.27,0.26,-1.89,0,EQUITY
2020-01-22,INST,"Instructure, Inc.",2020-01-22T05:00:00.000Z,TNS,-0.15,-0.17,-11.11,0,EQUITY
2020-01-22,TDY,Teledyne Technologies Incorporated,2020-01-22T05:00:00.000Z,TNS,2.74,3.06,11.52,0,EQUITY
2020-01-22,PLD,"Prologis, Inc.",2020-01-22T05:00:00.000Z,TNS,0.39,0.59,53.25,0,EQUITY
2020-01-22,PTC,PTC Inc.,2020-01-22T05:00:00.000Z,TNS,0.44,0.57,29.25,0,EQUITY
2020-01-22,TXN,Texas Instruments Incorporated,2020-01-22T05:00:00.000Z,TNS,1.02,1.12,10.24,0,EQUITY
2020-01-22,NG,NovaGold Resources Inc.,2020-01-22T05:00:00.000Z,TNS,-0.03,-0.02,33.33,0,EQUITY
2020-01-22,TER,"Teradyne, Inc.",2020-01-22T05:00:00.000Z,TNS,0.79,0.88,11.11,0,EQUITY
2020-01-22,JNJ,Johnson & Johnson,2020-01-22T05:00:00.000Z,TNS,1.87,1.88,0.64,0,EQUITY
2020-01-22,KREVF,Keppel REIT,2020-01-22T05:00:00.000Z,TNS,0.02,0.01,-70.83,0,EQUITY
2020-01-22,TKRFF,Tinka Resources Limited,2020-01-22T05:00:00.000Z,TNS,,,,0,EQUITY
2020-01-22,PROSF,Prosus N.V.,2020-01-22T05:00:00.000Z,TNS,,,,0,EQUITY
2020-01-22,SEBYF,SEB SA,2020-01-22T05:00:00.000Z,TNS,,,,0,EQUITY
2020-01-22,CHLTF,,2020-01-22T05:00:00.000Z,TNS,,,,0,EQUITY
2020-01-22,CEBCF,,2020-01-22T05:00:00.000Z,TNS,0.15,0.11,-26.67,0,EQUITY
2020-01-23,SRCE,1st Source Corporation,2020-01-23T05:00:00.000Z,TNS,0.89,0.86,-3.7,0,EQUITY
2020-01-23,NVZMF,Novozymes A/S,2020-01-23T05:00:00.000Z,TNS,2.82,3.25,15.17,0,EQUITY
2020-01-23,NVZMY,Novozymes A/S,2020-01-23T05:00:00.000Z,TNS,2.82,3.25,15.17,0,EQUITY
2020-01-23,AAL,American Airlines Group Inc.,2020-01-23T05:00:00.000Z,TNS,1.14,1.15,0.7,0,EQUITY
2020-01-23,AMNB,American National Bankshares Inc.,2020-01-23T05:00:00.000Z,TNS,0.76,0.67,-11.49,0,EQUITY
2020-01-23,AMRB,American River Bankshares,2020-01-23T05:00:00.000Z,TNS,0.27,0.26,-3.7,0,EQUITY
2020-01-23,ASB,Associated Banc-Corp,2020-01-23T05:00:00.000Z,TNS,0.42,0.45,6.64,0,EQUITY
2020-01-23,LUV,Southwest Airlines Co.,2020-01-23T05:00:00.000Z,TNS,1.09,1.16,6.13,0,EQUITY
2020-01-23,JBLU,JetBlue Airways Corporation,2020-01-23T05:00:00.000Z,TNS,0.55,0.56,2.19,0,EQUITY
2020-01-23,TEAM,Atlassian Corporation Plc,2020-01-23T05:00:00.000Z,TNS,0.27,0.37,36.03,0,EQUITY
2020-01-23,WAL,Western Alliance Bancorporation,2020-01-23T05:00:00.000Z,TNS,1.2,1.25,3.99,0,EQUITY
2020-01-23,ABCB,Ameris Bancorp,2020-01-23T05:00:00.000Z,TNS,0.96,0.96,0.42,0,EQUITY
2020-01-23,AVX,AVX Corporation,2020-01-23T05:00:00.000Z,TNS,0.19,0.28,47.37,0,EQUITY
2020-01-23,ASB-PE,Associated Banc-Corp,2020-01-23T05:00:00.000Z,TNS,0.42,0.45,6.64,0,EQUITY
2020-01-23,AVT,"Avnet, Inc.",2020-01-23T05:00:00.000Z,TNS,0.41,0.4,-1.48,0,EQUITY
2020-01-23,AIT,"Applied Industrial Technologies, Inc.",2020-01-23T05:00:00.000Z,TNS,0.95,0.97,1.68,0,EQUITY
2020-01-23,NBHC,National Bank Holdings Corporation,2020-01-23T05:00:00.000Z,TNS,0.57,0.62,9.54,0,EQUITY
2020-01-23,OPBK,OP Bancorp,2020-01-23T05:00:00.000Z,TNS,0.24,0.26,9.24,0,EQUITY
2020-01-23,PPBI,"Pacific Premier Bancorp, Inc.",2020-01-23T05:00:00.000Z,TNS,0.61,0.69,12.75,0,EQUITY
2020-01-23,PPERY,PT Bank Mandiri (Persero) Tbk,2020-01-23T05:00:00.000Z,TNS,,154.97,,0,EQUITY
2020-01-23,QGPLF,Quest for Growth Belgium,2020-01-23T05:00:00.000Z,TNS,,,,0,EQUITY
2020-01-23,IBCP,Independent Bank Corporation,2020-01-23T05:00:00.000Z,TNS,0.56,0.61,9.32,0,EQUITY
2020-01-23,GBOOY,"Grupo Financiero Banorte, S.A.B. de C.V.",2020-01-23T05:00:00.000Z,TNS,3.11,3.13,0.61,0,EQUITY
2020-01-23,FFBC,First Financial Bancorp.,2020-01-23T05:00:00.000Z,TNS,0.53,0.52,-1.14,0,EQUITY
2020-01-23,BANC,"Banc of California, Inc.",2020-01-23T05:00:00.000Z,TNS,0.17,0.2,18.34,0,EQUITY
2020-01-23,BSET,"Bassett Furniture Industries, Incorporated",2020-01-23T05:00:00.000Z,TNS,0.16,0.07,-55.97,0,EQUITY
2020-01-23,BY,"Byline Bancorp, Inc.",2020-01-23T05:00:00.000Z,TNS,0.38,0.42,11.11,0,EQUITY
2020-01-23,CADE,Cadence Bancorporation,2020-01-23T05:00:00.000Z,TNS,0.45,0.4,-10.31,0,EQUITY
2020-01-23,RVSB,"Riverview Bancorp, Inc.",2020-01-23T05:00:00.000Z,TNS,0.19,0.18,-5.26,0,EQUITY
2020-01-23,CBNK,"Capital Bancorp, Inc.",2020-01-23T05:00:00.000Z,TNS,0.31,0.36,15.02,0,EQUITY
2020-01-23,CFB,"CrossFirst Bankshares, Inc.",2020-01-23T05:00:00.000Z,TNS,0.21,0.22,6.28,0,EQUITY
2020-01-23,BFC,Bank First Corporation,2020-01-23T05:00:00.000Z,TNS,1.04,1.04,0.0,0,EQUITY
2020-01-23,PBNNF,PT Bank Negara Indonesia (Persero) Tbk,2020-01-23T05:00:00.000Z,TNS,154.77,183.0,18.24,0,EQUITY
2020-01-23,UBCP,"United Bancorp, Inc.",2020-01-23T05:00:00.000Z,TNS,0.32,0.31,-3.13,0,EQUITY
2020-01-23,GBCI,"Glacier Bancorp, Inc.",2020-01-23T05:00:00.000Z,TNS,0.59,0.62,4.38,0,EQUITY
2020-01-23,ICBK,"County Bancorp, Inc.",2020-01-23T05:00:00.000Z,TNS,0.5,0.47,-5.62,0,EQUITY
2020-01-23,CNOB,"ConnectOne Bancorp, Inc.",2020-01-23T05:00:00.000Z,TNS,0.63,0.61,-2.4,0,EQUITY
2020-01-23,FMBH,"First Mid Bancshares, Inc.",2020-01-23T05:00:00.000Z,TNS,0.69,0.72,3.75,0,EQUITY
2020-01-23,EQBK,"Equity Bancshares, Inc.",2020-01-23T05:00:00.000Z,TNS,0.6,0.64,7.2,0,EQUITY
2020-01-23,EWBC,"East West Bancorp, Inc.",2020-01-23T05:00:00.000Z,TNS,1.16,1.28,10.63,0,EQUITY
2020-01-23,BANC-PE,"Banc of California, Inc.",2020-01-23T05:00:00.000Z,TNS,0.17,0.2,18.34,0,EQUITY
